"Row","Col","Sample","Plate"
"H","11","D3183","D3096-D3191"
"A","12","D3184","D3096-D3191"
"B","12","D3185","D3096-D3191"
"C","12","D3186","D3096-D3191"
"D","12","D3187","D3096-D3191"
"E","12","D3188","D3096-D3191"
"F","12","D3189","D3096-D3191"
"G","12","D3190","D3096-D3191"
"H","12","D3191","D3096-D3191"
"A","1","D3192","D3192-NA"
"B","1","D3193","D3192-NA"
"C","1","D3194","D3192-NA"
"D","1","D3195","D3192-NA"
"E","1","D3196","D3192-NA"
"F","1","D3197","D3192-NA"
"G","1","D3198","D3192-NA"
"H","1","D3199","D3192-NA"
"A","2","D3200","D3192-NA"
"B","2","D3201","D3192-NA"
"C","2","D3202","D3192-NA"
"D","2","D3203","D3192-NA"
"E","2","D3204","D3192-NA"
"F","2","D3205","D3192-NA"
"G","2","D3206","D3192-NA"
"H","2","D3207","D3192-NA"
"A","3","D3208","D3192-NA"
"B","3","D3209","D3192-NA"
"C","3","D3210","D3192-NA"
"D","3","D3211","D3192-NA"
"E","3","D3212","D3192-NA"
"F","3","D3213","D3192-NA"
"G","3","D3214","D3192-NA"
"H","3","D3215","D3192-NA"
"A","4","D3216","D3192-NA"
"B","4","D3217","D3192-NA"
"C","4","D3218","D3192-NA"
"D","4","D3219","D3192-NA"
"E","4","D3220","D3192-NA"
"F","4","D3221","D3192-NA"
"G","4","D3222","D3192-NA"
"H","4","D3223","D3192-NA"
"A","5","D3224","D3192-NA"
"B","5","D3225","D3192-NA"
"C","5","D3226","D3192-NA"
"D","5","D3227","D3192-NA"
"E","5","D3228","D3192-NA"
"F","5","D3229","D3192-NA"
"G","5","D3230","D3192-NA"
"H","5","D3231","D3192-NA"
"A","6","D3232","D3192-NA"
"B","6","D3233","D3192-NA"
"C","6","D3234","D3192-NA"
"D","6","D3235","D3192-NA"
"E","6","D3236","D3192-NA"
"F","6","D3237","D3192-NA"
"G","6","D3238","D3192-NA"
"H","6","D3239","D3192-NA"
"A","7","D3240","D3192-NA"
"B","7","D3241","D3192-NA"
"C","7","D3242","D3192-NA"
"D","7","D3243","D3192-NA"
"E","7","D3244","D3192-NA"
"F","7","D3245","D3192-NA"
"G","7","D3246","D3192-NA"
