"digest_id","extraction_id","date","vol_in","ng_in","enzymes","final_vol","quant","DNA_ng","notes","correction","corr_message","corr_editor","corr_date"
"D0941","E0729","2014-11-03",30,219,"PstI_MluCI",40,1.542,0.062,"","","","","0000-00-00"
"D0942","E0730","2014-11-03",30,233,"PstI_MluCI",40,1.665,0.067,"","","","","0000-00-00"
"D0943","E0732","2014-11-03",30,441,"PstI_MluCI",40,3.396,0.136,"","","","","0000-00-00"
"D0944","E0733","2014-11-03",30,295,"PstI_MluCI",40,1.698,0.068,"","","","","0000-00-00"
"D0945","E0734","2014-11-03",30,285,"PstI_MluCI",40,2.881,0.115,"","","","","0000-00-00"
"D0946","E0735","2014-11-03",30,124,"PstI_MluCI",40,0.913,0.037,"","","","","0000-00-00"
"D0947","E0736","2014-11-03",30,461,"PstI_MluCI",40,9.315,0.373,"","","","","0000-00-00"
"D0948","E0737","2014-11-03",30,233,"PstI_MluCI",40,4.002,0.16,"","","","","0000-00-00"
"D0949","E0739","2014-11-03",30,182,"PstI_MluCI",40,3.246,0.13,"","","","","0000-00-00"
"D0950","E0740","2014-11-03",30,226,"PstI_MluCI",40,4.595,0.184,"","","","","0000-00-00"
"D0951","E0742","2014-11-03",30,172,"PstI_MluCI",40,2.877,0.115,"","","","","0000-00-00"
"D0952","E0744","2014-11-03",30,218,"PstI_MluCI",40,3.796,0.152,"","","","","0000-00-00"
"D0953","E0746","2014-11-03",30,280,"PstI_MluCI",40,5.203,0.208,"","","","","0000-00-00"
"D0954","E0748","2014-11-03",30,326,"PstI_MluCI",40,7.072,0.283,"","","","","0000-00-00"
"D0955","E0750","2014-11-03",30,361,"PstI_MluCI",40,6.885,0.275,"","","","","0000-00-00"
"D0956","E0751","2014-11-03",30,199,"PstI_MluCI",40,3.674,0.147,"","","","","0000-00-00"
"D0957","E0754","2014-11-03",30,115,"PstI_MluCI",40,1.758,0.07,"","","","","0000-00-00"
"D0958","E0755","2014-11-03",30,437,"PstI_MluCI",40,5.835,0.233,"","","","","0000-00-00"
"D0959","E0756","2014-11-03",30,115,"PstI_MluCI",40,1.66,0.066,"","","","","0000-00-00"
"D0960","E0758","2014-11-03",30,418,"PstI_MluCI",40,10.69,0.428,"","","","","0000-00-00"
"D0961","E0759","2014-11-03",30,368,"PstI_MluCI",40,7.473,0.299,"","","","","0000-00-00"
"D0962","E0760","2014-11-03",30,334,"PstI_MluCI",40,5.241,0.21,"","","","","0000-00-00"
"D0963","E0761","2014-11-03",30,459,"PstI_MluCI",40,19.18,0.93,"2015-12-08: requantified","","","","0000-00-00"
"D0964","E0762","2014-11-03",30,250,"PstI_MluCI",40,3.117,0.125,"","","","","0000-00-00"
"D0965","E0764","2014-11-03",30,378,"PstI_MluCI",40,4.597,0.184,"","","","","0000-00-00"
"D0966","E0765","2014-11-03",30,425,"PstI_MluCI",40,5.592,0.224,"","","","","0000-00-00"
"D0967","E0766","2014-11-03",30,447,"PstI_MluCI",40,7.321,0.293,"","","","","0000-00-00"
"D0968","E0767","2014-11-03",30,145,"PstI_MluCI",40,2.063,0.083,"","","","","0000-00-00"
"D0969","E0771","2014-11-03",30,268,"PstI_MluCI",40,4.475,0.179,"","","","","0000-00-00"
"D0970","E0772","2014-11-03",30,272,"PstI_MluCI",40,3.903,0.156,"","","","","0000-00-00"
"D0971","E0773","2014-11-03",30,219,"PstI_MluCI",40,3.432,0.137,"","","","","0000-00-00"
"D0972","E0775","2014-11-03",30,420,"PstI_MluCI",40,3.171,0.127,"","","","","0000-00-00"
"D0973","E0777","2014-11-03",30,244,"PstI_MluCI",40,1.038,0.042,"","","","","0000-00-00"
"D0974","E0779","2014-11-03",30,176,"PstI_MluCI",40,1.029,0.041,"","","","","0000-00-00"
"D0975","E0780","2014-11-03",30,104,"PstI_MluCI",40,0.699,0.028,"","","","","0000-00-00"
"D0976","E0781","2014-11-03",30,112,"PstI_MluCI",40,0.816,0.033,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F","","","","0000-00-00"
"D0977","E0782","2014-11-03",30,110,"PstI_MluCI",40,0.73,0.029,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F","","","","0000-00-00"
"D0978","E0787","2014-11-03",30,236,"PstI_MluCI",40,1.893,0.076,"","","","","0000-00-00"
"D0979","E0793","2014-11-03",30,129,"PstI_MluCI",40,0.951,0.038,"","","","","0000-00-00"
"D0980","E0794","2014-11-03",30,268,"PstI_MluCI",40,3.166,0.127,"","","","","0000-00-00"
"D0981","E0796","2014-11-03",30,457,"PstI_MluCI",40,5.69,0.228,"","","","","0000-00-00"
"D0982","E0802","2014-11-03",30,184,"PstI_MluCI",40,2.264,0.091,"","","","","0000-00-00"
"D0983","E0803","2014-11-03",30,243,"PstI_MluCI",40,3.432,0.137,"","","","","0000-00-00"
"D0984","E0807","2014-11-03",30,214,"PstI_MluCI",40,3.509,0.14,"","","","","0000-00-00"
"D0985","E0808","2014-11-03",30,443,"PstI_MluCI",40,5.511,0.22,"","","","","0000-00-00"
"D0986","E0809","2014-11-03",30,451,"PstI_MluCI",40,7.373,0.295,"","","","","0000-00-00"
"D0987","E0810","2014-11-03",30,401,"PstI_MluCI",40,7.361,0.294,"","","","","0000-00-00"
"D0988","E0812","2014-11-03",30,351,"PstI_MluCI",40,6.734,0.269,"","","","","0000-00-00"
"D0989","E0813","2014-11-03",30,282,"PstI_MluCI",40,6.224,0.249,"","","","","0000-00-00"
"D0990","E0814","2014-11-03",30,332,"PstI_MluCI",40,7.156,0.286,"","","","","0000-00-00"
"D0991","E0846","2014-11-03",30,107,"PstI_MluCI",40,2.565,0.103,"","","","","0000-00-00"
"D0992","E0847","2014-11-03",30,231,"PstI_MluCI",40,2.389,0.096,"","","","","0000-00-00"
"D0993","E0848","2014-11-03",30,270,"PstI_MluCI",40,4.612,0.184,"","","","","0000-00-00"
"D0994","E0849","2014-11-03",30,253,"PstI_MluCI",40,2.896,0.116,"","","","","0000-00-00"
"D0995","E0852","2014-11-03",30,363,"PstI_MluCI",40,3.456,0.138,"","","","","0000-00-00"
"D0996","E0853","2014-11-03",30,295,"PstI_MluCI",40,2.761,0.11,"","","","","0000-00-00"
"D0997","E0855","2014-11-03",30,472,"PstI_MluCI",40,4.536,0.181,"","","","","0000-00-00"
"D0998","E0856","2014-11-03",30,405,"PstI_MluCI",40,3.831,0.153,"","","","","0000-00-00"
"D0999","E0857","2014-11-03",30,189,"PstI_MluCI",40,2.43,0.097,"","","","","0000-00-00"
"D1000","E0858","2014-11-03",30,324,"PstI_MluCI",40,2.799,0.112,"","","","","0000-00-00"
"D1001","E0859","2014-11-03",30,283,"PstI_MluCI",40,2.859,0.114,"","","","","0000-00-00"
"D1002","E0861","2014-11-03",30,482,"PstI_MluCI",40,4.814,0.193,"","","","","0000-00-00"
"D1003","E0862","2014-11-03",30,247,"PstI_MluCI",40,3.505,0.14,"","","","","0000-00-00"
"D1004","E0866","2014-11-03",30,419,"PstI_MluCI",40,4.877,0.195,"","","","","0000-00-00"
"D1005","E0880","2014-11-03",30,182,"PstI_MluCI",40,1.833,0.073,"","","","","0000-00-00"
"D1006","E0881","2014-11-03",30,153,"PstI_MluCI",40,1.756,0.07,"","","","","0000-00-00"
"D1007","E0882","2014-11-03",30,499,"PstI_MluCI",40,5.02,0.201,"","","","","0000-00-00"
"D1008","E0883","2014-11-03",30,148,"PstI_MluCI",40,1.794,0.072,"","","","","0000-00-00"
"D1009","E0884","2014-11-03",30,224,"PstI_MluCI",40,2.893,0.116,"","","","","0000-00-00"
"D1010","E0886","2014-11-03",30,292,"PstI_MluCI",40,4.538,0.182,"","","","","0000-00-00"
"D1011","E0889","2014-11-03",30,394,"PstI_MluCI",40,5.537,0.221,"","","","","0000-00-00"
"D1012","E0892","2014-11-03",30,410,"PstI_MluCI",40,3.915,0.157,"","","","","0000-00-00"
"D1013","E0895","2014-11-03",30,151,"PstI_MluCI",40,1.405,0.056,"","","","","0000-00-00"
"D1014","E0898","2014-11-03",30,173,"PstI_MluCI",40,2.116,0.085,"","","","","0000-00-00"
"D1015","E0901","2014-11-03",30,301,"PstI_MluCI",40,3.354,0.134,"","","","","0000-00-00"
"D1016","E0909","2014-11-03",30,417,"PstI_MluCI",40,4.338,0.174,"","","","","0000-00-00"
"D1017","E0910","2014-11-03",30,262,"PstI_MluCI",40,2.626,0.105,"","","","","0000-00-00"
"D1018","E0921","2014-11-03",30,245,"PstI_MluCI",40,2.198,0.088,"","","","","0000-00-00"
"D1019","E0922","2014-11-03",30,334,"PstI_MluCI",40,3.34,0.134,"","","","","0000-00-00"
"D1020","E0923","2014-11-03",30,333,"PstI_MluCI",40,2.8,0.112,"","","","","0000-00-00"
"D1021","E0925","2014-11-03",30,369,"PstI_MluCI",40,3.06,0.122,"","","","","0000-00-00"
"D1022","E0926","2014-11-03",30,286,"PstI_MluCI",40,3.099,0.124,"","","","","0000-00-00"
"D1023","E0933","2014-11-03",30,461,"PstI_MluCI",40,2.901,0.116,"","","","","0000-00-00"
"D1024","E0934","2014-11-03",30,376,"PstI_MluCI",40,3.402,0.136,"","","","","0000-00-00"
"D1025","E0940","2014-11-03",30,480,"PstI_MluCI",40,12.01,0.48,"","","","","0000-00-00"
"D1026","E0942","2014-11-03",30,219,"PstI_MluCI",40,2.389,0.096,"","","","","0000-00-00"
"D1027","E0950","2014-11-03",30,308,"PstI_MluCI",40,2.735,0.109,"","","","","0000-00-00"
"D1028","E0956","2014-11-03",30,339,"PstI_MluCI",40,4.634,0.185,"","","","","0000-00-00"
"D1029","E0962","2014-11-03",30,453,"PstI_MluCI",40,7.165,0.287,"","","","","0000-00-00"
"D1030","E0963","2014-11-03",30,248,"PstI_MluCI",40,3.444,0.138,"","","","","0000-00-00"
"D1031","E0966","2014-11-03",30,137,"PstI_MluCI",40,2.304,0.092,"","","","","0000-00-00"
"D1032","E0971","2014-11-03",30,465,"PstI_MluCI",40,6.594,0.264,"","","","","0000-00-00"
"D1033","E0974","2014-11-03",30,129,"PstI_MluCI",40,2.077,0.083,"","","","","0000-00-00"
"D1034","E0975","2014-11-03",30,182,"PstI_MluCI",40,2.356,0.094,"","","","","0000-00-00"
"D1035","E0978","2014-11-03",30,372,"PstI_MluCI",40,6.402,0.256,"","","","","0000-00-00"
"D1036","E0788","2014-11-03",1.8,182,"PstI_MluCI",40,3.381,0.135,"","","","","0000-00-00"
"D1037","E0789","2014-11-03",1.8,207,"PstI_MluCI",40,3.567,0.143,"","","","","0000-00-00"
"D1038","E0790","2014-11-03",1.8,144,"PstI_MluCI",40,3.243,0.13,"","","","","0000-00-00"
"D1039","E0791","2014-11-03",1.8,198,"PstI_MluCI",40,3.388,0.136,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F","","","","0000-00-00"
"D1040","E0819","2014-11-03",1.8,242,"PstI_MluCI",40,4.214,0.169,"","","","","0000-00-00"
"D1041","E0823","2014-11-03",1.8,194,"PstI_MluCI",40,2.754,0.11,"","","","","0000-00-00"
"D1042","E0824","2014-11-03",1.8,154,"PstI_MluCI",40,2.377,0.095,"","","","","0000-00-00"
"D1043","E0825","2014-11-03",1.8,368,"PstI_MluCI",40,5.283,0.211,"","","","","0000-00-00"
"D1044","E0826","2014-11-03",1.8,285,"PstI_MluCI",40,4.445,0.178,"","","","","0000-00-00"
"D1045","E0832","2014-11-03",1.8,291,"PstI_MluCI",40,3.779,0.151,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F","","","","0000-00-00"
"D1046","E0833","2014-11-03",1.8,362,"PstI_MluCI",40,5.36,0.214,"","","","","0000-00-00"
"D1047","E0835","2014-11-03",1.8,230,"PstI_MluCI",40,2.443,0.098,"","","","","0000-00-00"
"D1048","E0838","2014-11-03",1.8,290,"PstI_MluCI",40,6.02,0.241,"","","","","0000-00-00"
"D1049","E0842","2014-11-03",1.8,246,"PstI_MluCI",40,2.442,0.098,"","","","","0000-00-00"
"D1050","E0844","2014-11-03",1.8,115,"PstI_MluCI",40,1.076,0.043,"","","","","0000-00-00"
"D1051","E0867","2014-11-03",1.8,164,"PstI_MluCI",40,2.492,0.1,"","","","","0000-00-00"
"D1052","E0871","2014-11-03",1.8,196,"PstI_MluCI",40,3.074,0.123,"","","","","0000-00-00"
"D1053","E0872","2014-11-03",1.8,274,"PstI_MluCI",40,6.55,0.262,"","","","","0000-00-00"
"D1054","E0873","2014-11-03",1.8,205,"PstI_MluCI",40,2.863,0.115,"","","","","0000-00-00"
"D1055","E0875","2014-11-03",1.8,140,"PstI_MluCI",40,2.56,0.102,"","","","","0000-00-00"
"D1056","E0879","2014-11-03",1.8,116,"PstI_MluCI",40,0.396,0.016,"[DNA] too low to ligate at 10ng","","","","0000-00-00"
"D1057","E0904","2014-11-03",1.8,138,"PstI_MluCI",40,2.212,0.088,"","","","","0000-00-00"
"D1058","E0907","2014-11-03",1.8,171,"PstI_MluCI",40,3.381,0.135,"","","","","0000-00-00"
"D1059","E0908","2014-11-03",1.8,142,"PstI_MluCI",40,2.523,0.101,"","","","","0000-00-00"
"D1060","E0916","2014-11-03",1.8,220,"PstI_MluCI",40,5.521,0.221,"","","","","0000-00-00"
"D1061","E0920","2014-11-03",1.8,171,"PstI_MluCI",40,3.593,0.144,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F","","","","0000-00-00"
"D1062","E0935","2014-11-03",1.8,137,"PstI_MluCI",40,3.261,0.13,"","","","","0000-00-00"
"D1063","E0936","2014-11-03",1.8,174,"PstI_MluCI",40,4.984,0.199,"","","","","0000-00-00"
"D1064","E0943","2014-11-03",1.8,230,"PstI_MluCI",40,4.357,0.174,"","","","","0000-00-00"
"D1065","E0946","2014-11-03",1.8,131,"PstI_MluCI",40,1.405,0.056,"","","","","0000-00-00"
"D1066","E0947","2014-11-03",1.8,165,"PstI_MluCI",40,1.164,0.047,"","","","","0000-00-00"
"D1067","E0948","2014-11-03",1.8,247,"PstI_MluCI",40,5.026,0.201,"","","","","0000-00-00"
"D1068","E0951","2014-11-03",1.8,396,"PstI_MluCI",40,11.524,0.461,"","","","","0000-00-00"
"D1069","E0952","2014-11-03",1.8,182,"PstI_MluCI",40,2.302,0.092,"","","","","0000-00-00"
"D1070","E0960","2014-11-03",1.8,146,"PstI_MluCI",40,1.805,0.072,"","","","","0000-00-00"
"D1071","E0970","2014-11-03",1.8,220,"PstI_MluCI",40,2.349,0.094,"","","","","0000-00-00"
"D1072","E0986","2014-11-03",1.8,118,"PstI_MluCI",40,1.974,0.079,"","","","","0000-00-00"
"D1073","E0987","2014-11-03",1.8,133,"PstI_MluCI",40,1.686,0.067,"","","","","0000-00-00"
"D1074","E0988","2014-11-03",1.8,362,"PstI_MluCI",40,14.954,0.598,"","","","","0000-00-00"
"D1075","E0989","2014-11-03",1.8,195,"PstI_MluCI",40,3.899,0.156,"","","","","0000-00-00"
"D1076","E0991","2014-11-03",1.8,153,"PstI_MluCI",40,1.63,0.065,"","","","","0000-00-00"
"D1077","E0999","2014-11-03",1.8,207,"PstI_MluCI",40,5.597,0.224,"","","","","0000-00-00"
"D1078","E1005","2014-11-03",1.8,257,"PstI_MluCI",40,5.147,0.206,"","","","","0000-00-00"
"D1079","E1009","2014-11-03",1.8,390,"PstI_MluCI",40,8.924,0.357,"","","","","0000-00-00"
"D1080","E1010","2014-11-03",1.8,247,"PstI_MluCI",40,3.142,0.126,"","","","","0000-00-00"
"D1081","E1019","2014-11-03",1.8,193,"PstI_MluCI",40,3.226,0.129,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F","","","","0000-00-00"
"D1082","E1021","2014-11-03",1.8,128,"PstI_MluCI",40,1.641,0.066,"","","","","0000-00-00"
"D1083","E1022","2014-11-03",1.8,232,"PstI_MluCI",40,6.299,0.252,"","","","","0000-00-00"
"D1084","E1244","2014-11-03",1.8,116,"PstI_MluCI",40,3.045,0.122,"2015-09-01: questionaBle sample identity","","","","0000-00-00"
"D1085","E1245","2014-11-03",1.8,168,"PstI_MluCI",40,3.499,0.14,"2015-09-01: questionaBle sample identity","","","","0000-00-00"
"D1086","E1248","2014-11-03",1.8,309,"PstI_MluCI",40,7.884,0.315,"2015-09-01: questionaBle sample identity","","","","0000-00-00"
"D1087","E1249","2014-11-03",1.8,330,"PstI_MluCI",40,8.986,0.359,"2015-09-01: questionaBle sample identity","","","","0000-00-00"
"D1088","E1251","2014-11-03",1.8,286,"PstI_MluCI",40,7.255,0.29,"2015-09-01: questionaBle sample identity","","","","0000-00-00"
"D1089","E1252","2014-11-03",1.8,128,"PstI_MluCI",40,2.482,0.099,"2015-09-01: questionaBle sample identity","","","","0000-00-00"
"D1090","E1259","2014-11-03",1.8,204,"PstI_MluCI",40,4.828,0.193,"","","","","0000-00-00"
"D1091","E1274","2014-11-03",1.8,142,"PstI_MluCI",40,3.363,0.135,"","","","","0000-00-00"
"D1092","E1276","2014-11-03",1.8,357,"PstI_MluCI",40,11.79,0.472,"","","","","0000-00-00"
"D1093","E1277","2014-11-03",1.8,437,"PstI_MluCI",40,12.761,0.51,"","","","","0000-00-00"
"D1094","E1294","2014-11-03",1.8,147,"PstI_MluCI",40,10.512,0.42,"","","","","0000-00-00"
"D1095","E1299","2014-11-03",1.8,140,"PstI_MluCI",40,3.407,0.136,"","","","","0000-00-00"
"D1096","E1478","2014-11-03",1.8,147,"PstI_MluCI",40,3.911,0.156,"","","","","0000-00-00"
"D1097","E1479","2014-11-03",1.8,182,"PstI_MluCI",40,5.188,0.208,"","","","","0000-00-00"
"D1098","E1480","2014-11-03",1.8,188,"PstI_MluCI",40,5.942,0.238,"","","","","0000-00-00"
"D1099","E1481","2014-11-03",1.8,161,"PstI_MluCI",40,6.481,0.259,"","","","","0000-00-00"
"D1100","E1483","2014-11-03",1.8,117,"PstI_MluCI",40,2.92,0.117,"","","","","0000-00-00"
"D1101","E1484","2014-11-03",1.8,163,"PstI_MluCI",40,5.885,0.235,"","","","","0000-00-00"
"D1102","E1485","2014-11-03",1.8,149,"PstI_MluCI",40,5.554,0.222,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F","","","","0000-00-00"
"D1103","E1486","2014-11-03",1.8,162,"PstI_MluCI",40,4.553,0.182,"","","","","0000-00-00"
"D1104","E1494","2014-11-03",1.8,117,"PstI_MluCI",40,2.179,0.087,"","","","","0000-00-00"
"D1105","E1336","2014-11-03",1.8,132,"PstI_MluCI",40,1.213,0.049,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F","","","","0000-00-00"
"D1106","E1338","2014-11-03",1.8,118,"PstI_MluCI",40,1.471,0.059,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F","","","","0000-00-00"
"D1107","E1342","2014-11-03",1.8,159,"PstI_MluCI",40,3.857,0.154,"","","","","0000-00-00"
"D1108","E1346","2014-11-03",1.8,159,"PstI_MluCI",40,1.829,0.073,"","","","","0000-00-00"
"D1109","E1347","2014-11-03",1.8,122,"PstI_MluCI",40,1.203,0.048,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F","","","","0000-00-00"
"D1110","E1348","2014-11-03",1.8,115,"PstI_MluCI",40,1.032,0.041,"","","","","0000-00-00"
"D1111","E1349","2014-11-03",1.8,163,"PstI_MluCI",40,1.442,0.058,"","","","","0000-00-00"
"D1112","E1350","2014-11-03",1.8,141,"PstI_MluCI",40,1.377,0.055,"","","","","0000-00-00"
"D1113","E1352","2014-11-03",1.8,153,"PstI_MluCI",40,1.286,0.051,"","","","","0000-00-00"
"D1114","E1353","2014-11-03",1.8,165,"PstI_MluCI",40,1.459,0.058,"","","","","0000-00-00"
"D1115","E1354","2014-11-03",1.8,141,"PstI_MluCI",40,-0.92,-0.037,"[DNA] too low to ligate at 10ng","","","","0000-00-00"
"D1116","E1355","2014-11-03",1.8,120,"PstI_MluCI",40,0.635,0.025,"","","","","0000-00-00"
