"digest_id","extraction_id","date","vol_in","ng_in","enzymes","final_vol","quant","DNA_ng","well","plate","notes","correction","corr_message","corr_editor","corr_date"
"D2663","E2313","2015-12-04",30,3404,"PstI_MluCI",40,83.517,3.341,"A8","D2607-D2702","","","","","0000-00-00"
"D2664","E2314","2015-12-04",30,2590,"PstI_MluCI",40,84.615,3.385,"B8","D2607-D2702","","","","","0000-00-00"
"D2665","E2315","2015-12-04",30,1065,"PstI_MluCI",40,33.131,1.325,"C8","D2607-D2702","","","","","0000-00-00"
"D2666","E2316","2015-12-04",30,2861,"PstI_MluCI",40,57.925,2.317,"D8","D2607-D2702","","","","","0000-00-00"
"D2667","E2317","2015-12-04",30,795,"PstI_MluCI",40,18.12,0.725,"E8","D2607-D2702","","","","","0000-00-00"
"D2668","E2318","2015-12-04",30,1163,"PstI_MluCI",40,26.487,1.059,"F8","D2607-D2702","","","","","0000-00-00"
"D2669","E2319","2015-12-04",30,1598,"PstI_MluCI",40,23.201,0.928,"G8","D2607-D2702","","","","","0000-00-00"
"D2670","E2320","2015-12-04",30,601,"PstI_MluCI",40,7.772,0.311,"H8","D2607-D2702","","","","","0000-00-00"
"D2671","E2321","2015-12-04",30,939,"PstI_MluCI",40,18.928,0.757,"A9","D2607-D2702","","","","","0000-00-00"
"D2672","E2322","2015-12-04",30,2059,"PstI_MluCI",40,38.598,1.544,"B9","D2607-D2702","","","","","0000-00-00"
"D2673","E2323","2015-12-04",30,2849,"PstI_MluCI",40,63.939,2.558,"C9","D2607-D2702","","","","","0000-00-00"
"D2674","E2324","2015-12-04",30,4398,"PstI_MluCI",40,137.466,5.499,"D9","D2607-D2702","","","","","0000-00-00"
"D2675","E2325","2015-12-04",30,1314,"PstI_MluCI",40,23.798,0.952,"E9","D2607-D2702","","","","","0000-00-00"
"D2676","E2326","2015-12-04",30,3386,"PstI_MluCI",40,64.112,2.564,"F9","D2607-D2702","","","","","0000-00-00"
"D2677","E2327","2015-12-04",30,1679,"PstI_MluCI",40,36.603,1.464,"G9","D2607-D2702","","","","","0000-00-00"
"D2678","E2328","2015-12-04",30,1869,"PstI_MluCI",40,17.777,0.711,"H9","D2607-D2702","","","","","0000-00-00"
"D2679","XXXX","2015-12-04",30,0,"PstI_MluCI",40,0,0,"A10","D2607-D2702","","","","","0000-00-00"
"D2680","E2329","2015-12-04",30,1558,"PstI_MluCI",40,38.599,1.544,"B10","D2607-D2702","","","","","0000-00-00"
"D2681","E2330","2015-12-04",30,3720,"PstI_MluCI",40,107.758,4.31,"C10","D2607-D2702","","","","","0000-00-00"
"D2682","E2331","2015-12-04",30,758,"PstI_MluCI",40,21.513,0.861,"D10","D2607-D2702","","","","","0000-00-00"
"D2683","E2332","2015-12-04",30,3442,"PstI_MluCI",40,74.902,2.996,"E10","D2607-D2702","","","","","0000-00-00"
"D2684","E2333","2015-12-04",30,3302,"PstI_MluCI",40,68.631,2.745,"F10","D2607-D2702","","","","","0000-00-00"
"D2685","E2334","2015-12-04",30,1219,"PstI_MluCI",40,34.074,1.363,"G10","D2607-D2702","","","","","0000-00-00"
"D2686","E2335","2015-12-04",30,4170,"PstI_MluCI",40,154.826,6.193,"H10","D2607-D2702","","","","","0000-00-00"
"D2687","E2336","2015-12-04",30,3453,"PstI_MluCI",40,101.946,4.078,"A11","D2607-D2702","","","","","0000-00-00"
"D2688","E2337","2015-12-04",30,3447,"PstI_MluCI",40,97.741,3.91,"B11","D2607-D2702","","","","","0000-00-00"
"D2689","E2338","2015-12-04",30,3698,"PstI_MluCI",40,123.035,4.921,"C11","D2607-D2702","","","","","0000-00-00"
"D2690","E2339","2015-12-04",30,4328,"PstI_MluCI",40,149.507,5.98,"D11","D2607-D2702","","","","","0000-00-00"
"D2691","E2340","2015-12-04",30,2891,"PstI_MluCI",40,90.081,3.603,"E11","D2607-D2702","","","","","0000-00-00"
"D2692","E2341","2015-12-04",30,467,"PstI_MluCI",40,9.921,0.397,"F11","D2607-D2702","","","","","0000-00-00"
"D2693","E2342","2015-12-04",30,917,"PstI_MluCI",40,19.975,0.799,"G11","D2607-D2702","","","","","0000-00-00"
"D2694","E2343","2015-12-04",30,1409,"PstI_MluCI",40,38.926,1.557,"H11","D2607-D2702","","","","","0000-00-00"
"D2695","E2345","2015-12-04",30,2700,"PstI_MluCI",40,24.791,0.992,"A12","D2607-D2702","","","","","0000-00-00"
"D2696","E2346","2015-12-04",30,2827,"PstI_MluCI",40,36.453,1.458,"B12","D2607-D2702","","","","","0000-00-00"
"D2697","E2347","2015-12-04",30,3181,"PstI_MluCI",40,7.893,0.316,"C12","D2607-D2702","","","","","0000-00-00"
"D2698","E2348","2015-12-04",30,2082,"PstI_MluCI",40,10.516,0.421,"D12","D2607-D2702","","","","","0000-00-00"
"D2699","E2349","2015-12-04",30,1241,"PstI_MluCI",40,6.665,0.267,"E12","D2607-D2702","","","","","0000-00-00"
